id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
101,OSS2,101,turbine,40.04548982697115,-72.56285374492946,8.0,2.0,8.0,2.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-5363.760563,5052.859002,-5363.760563,5052.859002,2.267751084504235,0
108,OSS1,108,turbine,39.95442468047306,-72.58654599616476,8.0,3.0,8.0,3.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-7395.407944,-5056.832061,-7395.407944,-5056.832061,2.267748663502296,0
114,OSS2,114,turbine,40.05169644189665,-72.58666494392,8.0,3.0,8.0,3.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-7395.07035,5743.719994,-7395.07035,5743.719994,2.4374558781569013,0
107,OSS1,107,turbine,39.93821256101386,-72.58652622846519,8.0,4.0,8.0,4.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-7395.464209,-6856.92407,-7395.464209,-6856.92407,1.9293358920150363,0
128,OSS2,128,turbine,40.05789815128075,-72.61048045338075,8.0,4.0,8.0,4.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-9426.380136,6434.580985,-9426.380136,6434.580985,2.2677413990981297,0
121,OSS1,121,turbine,39.94441447246837,-72.6103023130231,8.0,5.0,8.0,5.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-9426.773996,-6166.063078,-9426.773996,-6166.063078,2.267738977164373,0
127,OSS2,127,turbine,40.04168633368331,-72.6104549421898,8.0,5.0,8.0,5.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-9426.436402,4634.488976,-9426.436402,4634.488976,2.437443234088722,0
120,OSS1,120,turbine,39.928202336368486,-72.61027694765016,8.0,6.0,8.0,6.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-9426.830262,-7966.155088,-9426.830262,-7966.155088,1.9293788963392864,0
68,OSS1,68,turbine,39.952001856495166,-72.51522957558487,9.0,0.0,9.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-1301.422318,-5329.323027,-1301.422318,-5329.323027,2.267760308862636,0
75,OSS2,75,turbine,40.065485589590025,-72.51525019911446,9.0,0.0,9.0,0.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-1301.028458,7271.321037,-1301.028458,7271.321037,1.9293687843349945,0
82,OSS1,82,turbine,39.95821837539571,-72.53900401104323,9.0,1.0,9.0,1.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-3332.732105,-4638.462035,-3332.732105,-4638.462035,2.2677554685509995,0
89,OSS2,89,turbine,40.0717019649577,-72.53906405012575,9.0,1.0,9.0,1.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-3332.338245,7962.182029,-3332.338245,7962.182029,2.267753048041081,0
96,OSS1,96,turbine,39.964430009113016,-72.56278274714782,9.0,2.0,9.0,2.0,0,15MW_core_wind_floating.yaml,array_core_wind.yaml,-5364.041891,-3947.601043,-5364.041891,-3947.601043,1.9293586703667944,0
